counter,start,storeDLT,storeKfrags,finish
0,1650472132845,1650472144205,1650472151275,1650472164540
1,1650472165345,1650472192993,1650472195146,1650472211221
2,1650472211498,1650472236125,1650472253523,1650472260620
3,1650472261425,1650472284895,1650472288657,1650472320585
4,1650472323305,1650472351489,1650472395314,1650472397891
5,1650472398081,1650472430865,1650472437086,1650472491812
6,1650472492190,1650472548092,1650472552233,1650472572792
7,1650472572842,1650472578823,1650472579408,1650472583131
8,1650472584495,1650472590871,1650472591283,1650472592986
9,1650472595686,1650472599917,1650472600279,1650472601762
